Transaction ID,Date,Account Number,Transaction Type,Amount,Source System,Reconciliation Status,Discrepancy Reason,Currency,Branch Code,Processed By,Approval Status,Comments,Transaction Mode,Last Modified
TXN004906,2024-02-22,ACC000380,Payment,-1665.27,General Ledger,Mismatched,Incorrect Amount,GBP,BRC011,User_28,Pending,Incorrect amount,Manual Entry,2024-02-22
TXN004907,2024-02-24,ACC000209,Withdrawal,2694.96,Payroll,Mismatched,None,CAD,BRC008,User_11,Pending,Duplicate entry,Online,2024-02-24
TXN004908,2024-01-02,ACC000160,Payment,9813.61,CRM,Mismatched,Incorrect Amount,USD,BRC006,User_37,Pending,Duplicate entry,Wire Transfer,2024-01-02
TXN004909,2024-01-03,ACC000128,Payment,214.94,CRM,Mismatched,Missing,,BRC004,User_41,Rejected,Urgent,Online,2024-01-03
TXN004910,2024-03-16,ACC000364,Transfer,11234.64,Bank,Adjusted,Duplicate,EUR,BRC017,User_9,Rejected,Confirmed,Online,2024-03-16
TXN004911,2024-02-23,ACC000181,Payment,14066.43,Bank,Pending,Incorrect Amount,USD,BRC018,User_8,Pending,Needs review,ATM,2024-02-23
TXN004912,2024-01-15,ACC000007,Transfer,12057.27,CRM,Matched,None,GBP,BRC018,User_21,Rejected,,Online,2024-01-15
TXN004913,2024-01-10,ACC000389,Invoice,-2841.85,Payroll,Adjusted,None,,BRC020,User_8,Pending,Confirmed,Manual Entry,2024-01-10
TXN004914,2024-03-28,ACC000301,Deposit,510.38,CRM,Adjusted,Duplicate,USD,BRC018,User_47,Pending,Urgent,ATM,
TXN004915,2024-03-18,ACC000197,Transfer,-4258.67,ERP,Pending,Missing,EUR,BRC002,User_3,Rejected,Urgent,Wire Transfer,2024-03-18
TXN004916,2024-02-09,ACC000321,Payment,9722.62,ERP,Adjusted,Incorrect Amount,EUR,BRC004,User_41,Approved,Incorrect amount,Manual Entry,2024-02-09
TXN004917,2024-03-16,ACC000253,Withdrawal,6008.31,CRM,Mismatched,Incorrect Amount,EUR,BRC011,User_44,Rejected,Needs review,ATM,2024-03-16
TXN004918,,ACC000046,Transfer,-4813.52,ERP,Pending,Incorrect Amount,,BRC008,User_11,Rejected,Needs review,POS,
TXN004919,2024-02-24,ACC000164,Transfer,1339.63,Bank,Mismatched,Duplicate,USD,BRC007,User_46,Approved,,Online,2024-02-24
TXN004920,2024-02-06,ACC000491,Transfer,-2897.57,Bank,Adjusted,Missing,NGN,BRC013,User_8,Rejected,Needs review,POS,2024-02-06
TXN004921,2024-01-24,ACC000281,Transfer,8090.24,General Ledger,Adjusted,Duplicate,EUR,BRC010,User_19,Pending,Incorrect amount,ATM,2024-01-24
TXN004922,2024-01-07,ACC000289,Unknown,13020.32,Payroll,Adjusted,Incorrect Amount,NGN,BRC016,User_5,Approved,Needs review,POS,2024-01-07
TXN004923,2024-01-06,ACC000005,Deposit,907.68,Payroll,Matched,None,NGN,BRC010,User_49,Pending,Duplicate entry,Wire Transfer,2024-01-06
TXN004924,2024-02-27,ACC000033,Invoice,7214.81,ERP,Adjusted,None,NGN,BRC019,User_25,Pending,Urgent,Manual Entry,2024-02-27
TXN004925,2024-03-04,ACC000321,Payment,-4290.03,CRM,Matched,None,USD,BRC019,User_1,Pending,,Wire Transfer,2024-03-04
TXN004926,2024-01-07,ACC000426,Withdrawal,10997.12,CRM,Adjusted,Missing,NGN,BRC002,User_22,Approved,Duplicate entry,Unknown,2024-01-07
TXN004927,2024-02-09,ACC000232,Payment,12190.03,Bank,Matched,None,,BRC020,User_49,Rejected,Needs review,Online,2024-02-09
TXN004928,2024-01-22,ACC000427,Invoice,2025.01,General Ledger,Mismatched,None,USD,BRC013,User_19,Approved,Incorrect amount,Online,2024-01-22
TXN004929,2024-01-14,ACC000445,Withdrawal,-3355.32,General Ledger,Pending,Missing,GBP,BRC013,User_37,Approved,Incorrect amount,Wire Transfer,2024-01-14
TXN004930,2024-03-03,ACC000393,Payment,12438.85,Payroll,Adjusted,None,EUR,BRC017,User_29,Pending,Incorrect amount,POS,2024-03-03
TXN004931,2024-02-15,ACC000156,Withdrawal,1632.56,ERP,Mismatched,Incorrect Amount,USD,BRC001,User_4,Pending,Duplicate entry,Online,2024-02-15
TXN004932,2024-03-02,ACC000333,Withdrawal,6547.46,CRM,Matched,None,CAD,BRC016,User_27,Pending,Needs review,Online,2024-03-02
TXN004933,2024-01-25,ACC000343,Withdrawal,13800.65,Payroll,Adjusted,Duplicate,NGN,BRC014,User_17,Approved,,POS,2024-01-25
TXN004934,2024-02-13,ACC000275,Withdrawal,3204.83,General Ledger,Adjusted,None,USD,BRC020,User_20,Approved,Incorrect amount,ATM,2024-02-13
TXN004935,2024-02-08,ACC000050,Payment,13870.35,ERP,Mismatched,Incorrect Amount,NGN,BRC005,User_25,Pending,,Manual Entry,2024-02-08
TXN004936,2024-03-30,ACC000274,Invoice,-3096.8,ERP,Matched,None,USD,BRC019,User_47,Pending,Incorrect amount,Manual Entry,2024-03-30
TXN004937,2024-02-15,ACC000289,Transfer,5199.29,Bank,Pending,Missing,USD,Unknown,User_46,Pending,Incorrect amount,Manual Entry,2024-02-15
TXN004938,2024-03-01,ACC000494,Withdrawal,14800.89,CRM,Pending,None,,BRC015,User_37,Rejected,Needs review,POS,2024-03-01
TXN004939,2024-01-12,ACC000038,Withdrawal,13986.96,Payroll,Mismatched,Incorrect Amount,NGN,BRC003,User_4,Approved,Confirmed,Manual Entry,2024-01-12
TXN004940,2024-01-07,ACC000272,Invoice,-2028.17,General Ledger,Matched,None,CAD,BRC004,User_44,Rejected,Incorrect amount,Wire Transfer,2024-01-07
TXN004941,2024-01-25,ACC000405,Withdrawal,6188.18,ERP,Matched,None,CAD,BRC020,User_41,Approved,Confirmed,ATM,2024-01-25
TXN004942,2024-02-21,ACC000360,Deposit,-193.06,ERP,Pending,Duplicate,NGN,BRC013,User_8,Pending,Incorrect amount,POS,2024-02-21
TXN004943,2024-02-17,ACC000074,Invoice,4564.33,General Ledger,Pending,Duplicate,CAD,BRC002,User_46,Approved,Needs review,Online,2024-02-17
TXN004944,2024-03-21,ACC000405,Deposit,7017.6,Payroll,Matched,None,CAD,BRC012,User_24,Rejected,Duplicate entry,Manual Entry,
TXN004945,2024-01-30,ACC000010,Withdrawal,14223.11,ERP,Pending,Missing,GBP,BRC005,User_47,Unknown,,Wire Transfer,2024-01-30
TXN004946,2024-01-19,ACC000370,Invoice,6076.73,ERP,Matched,None,GBP,BRC009,User_17,Rejected,Needs review,Online,2024-01-19
TXN004947,2024-02-17,ACC000380,Transfer,10764.33,CRM,Mismatched,None,USD,BRC011,User_38,Pending,Urgent,Wire Transfer,2024-02-17
TXN004948,2024-01-04,ACC000377,Payment,12962.78,ERP,Matched,None,USD,BRC009,User_42,Rejected,Needs review,Unknown,2024-01-04
TXN004949,2024-03-11,ACC000202,Withdrawal,2429.76,CRM,Matched,None,CAD,BRC004,User_12,Approved,Needs review,Online,2024-03-11
TXN004950,,ACC000133,Payment,10927.03,Payroll,Matched,None,EUR,BRC017,User_50,Approved,Confirmed,Wire Transfer,
TXN004951,2024-03-29,ACC000272,Deposit,5146.5,Payroll,Mismatched,Duplicate,GBP,BRC019,User_40,Pending,Needs review,POS,2024-03-29
TXN004952,2024-02-08,ACC000305,Withdrawal,6446.9,CRM,Matched,None,USD,Unknown,User_23,Approved,,Online,2024-02-08
TXN004953,2024-02-27,ACC000197,Withdrawal,-2167.65,General Ledger,Pending,Missing,GBP,BRC017,User_8,Rejected,Confirmed,ATM,2024-02-27
TXN004954,2024-03-23,ACC000066,Deposit,-343.56,CRM,Pending,Missing,USD,BRC020,User_13,Pending,Incorrect amount,Manual Entry,2024-03-23
TXN004955,2024-03-20,ACC000497,Unknown,1136.83,ERP,Pending,None,GBP,BRC004,User_35,Rejected,Confirmed,POS,2024-03-20
TXN004956,2024-02-06,ACC000152,Deposit,9287.82,CRM,Adjusted,Missing,CAD,BRC005,User_4,Approved,Duplicate entry,Manual Entry,2024-02-06
TXN004957,2024-02-18,ACC000156,Deposit,2803.15,Bank,Adjusted,Missing,USD,BRC008,User_5,Pending,Incorrect amount,Wire Transfer,2024-02-18
TXN004958,2024-01-21,ACC000303,Deposit,6698.9,Bank,Matched,None,NGN,BRC012,User_37,Rejected,Duplicate entry,Manual Entry,2024-01-21
TXN004959,2024-03-30,ACC000016,Deposit,3209.79,ERP,Mismatched,Duplicate,GBP,BRC002,User_2,Rejected,Needs review,ATM,2024-03-30
TXN004960,2024-01-17,ACC000063,Payment,10922.67,General Ledger,Pending,Duplicate,GBP,BRC020,User_26,Rejected,Incorrect amount,ATM,2024-01-17
TXN004961,2024-02-21,ACC000399,Withdrawal,12892.42,Payroll,Adjusted,Missing,EUR,BRC010,User_35,Pending,Incorrect amount,Wire Transfer,2024-02-21
TXN004962,2024-01-10,ACC000404,Withdrawal,11076.63,CRM,Matched,None,USD,BRC012,User_37,Approved,Incorrect amount,ATM,2024-01-10
TXN004963,2024-03-06,ACC000142,Invoice,3369.99,Bank,Pending,Missing,GBP,BRC007,User_13,Approved,Needs review,Manual Entry,2024-03-06
TXN004964,2024-01-26,ACC000359,Transfer,7349.06,Payroll,Mismatched,Missing,EUR,BRC020,User_28,Approved,,Wire Transfer,2024-01-26
TXN004965,2024-02-29,ACC000066,Payment,-3559.66,ERP,Mismatched,None,NGN,BRC012,User_8,Rejected,Incorrect amount,ATM,2024-02-29
TXN004966,2024-03-13,ACC000211,Transfer,4273.36,CRM,Pending,Incorrect Amount,USD,BRC007,User_29,Rejected,Incorrect amount,Online,2024-03-13
TXN004967,2024-03-28,ACC000150,Withdrawal,5231.54,General Ledger,Mismatched,None,CAD,BRC003,User_40,Rejected,Needs review,Manual Entry,2024-03-28
TXN004968,2024-03-25,ACC000334,Deposit,12853.68,ERP,Pending,Missing,CAD,BRC020,User_48,Rejected,Urgent,Manual Entry,2024-03-25
TXN004969,2024-02-28,ACC000424,Payment,4670.35,CRM,Matched,None,GBP,BRC011,User_25,Pending,Duplicate entry,Wire Transfer,2024-02-28
TXN004970,2024-03-25,ACC000220,Deposit,-4762.85,ERP,Pending,Incorrect Amount,NGN,BRC016,User_20,Pending,Urgent,Manual Entry,2024-03-25
TXN004971,2024-01-10,ACC000341,Withdrawal,14866.45,Payroll,Mismatched,Duplicate,NGN,BRC008,User_21,Approved,,POS,2024-01-10
TXN004972,2024-01-16,ACC000046,Payment,2526.74,CRM,Matched,None,NGN,BRC008,User_7,Rejected,Incorrect amount,ATM,2024-01-16
TXN004973,2024-02-13,ACC000450,Invoice,-3120.34,General Ledger,Matched,None,EUR,BRC005,User_36,Rejected,,POS,2024-02-13
TXN004974,2024-01-30,ACC000465,Payment,-3829.91,ERP,Mismatched,Incorrect Amount,USD,BRC007,User_36,Pending,Duplicate entry,Online,2024-01-30
TXN004975,2024-01-30,ACC000004,Withdrawal,5473.72,ERP,Mismatched,Duplicate,USD,BRC003,User_15,Approved,,POS,2024-01-30
TXN004976,2024-02-16,ACC000183,Deposit,373.89,Bank,Matched,None,NGN,BRC013,User_33,Rejected,Duplicate entry,Wire Transfer,2024-02-16
TXN004977,2024-03-27,ACC000194,Invoice,10723.52,ERP,Matched,None,NGN,BRC008,User_9,Rejected,Confirmed,Online,2024-03-27
TXN004978,2024-02-20,ACC000265,Payment,11210.79,ERP,Adjusted,Missing,CAD,BRC016,User_47,Pending,,Online,2024-02-20
TXN004979,2024-02-18,ACC000385,Transfer,7502.65,General Ledger,Matched,None,CAD,BRC019,User_30,Pending,Confirmed,Wire Transfer,2024-02-18
TXN004980,2024-03-29,ACC000017,Withdrawal,1951.96,ERP,,Duplicate,USD,BRC008,User_24,Pending,Urgent,Online,2024-03-29
TXN004981,2024-03-03,ACC000270,Deposit,6102.06,Payroll,Mismatched,Duplicate,GBP,BRC016,User_18,Approved,Urgent,Online,2024-03-03
TXN004982,2024-01-28,ACC000045,Deposit,9183.6,ERP,Mismatched,None,CAD,BRC007,User_2,Rejected,Needs review,POS,2024-01-28
TXN004983,2024-03-22,ACC000021,Withdrawal,5282.74,CRM,Mismatched,Duplicate,CAD,BRC005,User_17,Approved,Incorrect amount,Online,2024-03-22
TXN004984,2024-01-25,ACC000021,Withdrawal,9253.21,Bank,Adjusted,Missing,USD,BRC017,User_35,Approved,Urgent,Wire Transfer,
TXN004985,2024-02-16,ACC000268,Payment,-3251.46,General Ledger,Matched,None,USD,BRC006,User_10,Rejected,Urgent,POS,2024-02-16
TXN004986,2024-02-18,ACC000278,Deposit,7840.82,ERP,Mismatched,Missing,CAD,BRC015,User_36,Rejected,,Online,2024-02-18
TXN004987,2024-01-13,ACC000129,Transfer,7176.45,ERP,Mismatched,Incorrect Amount,NGN,BRC016,User_38,Pending,Confirmed,Wire Transfer,2024-01-13
TXN004988,2024-02-22,ACC000126,Payment,6700.3,Bank,Adjusted,None,EUR,BRC017,User_38,Approved,Duplicate entry,Manual Entry,2024-02-22
TXN004989,2024-01-05,ACC000082,Transfer,8742.77,CRM,Adjusted,Missing,EUR,BRC007,User_46,Approved,Needs review,ATM,2024-01-05
TXN004990,2024-03-27,ACC000343,Deposit,-3656.62,General Ledger,Matched,None,EUR,BRC010,User_20,Approved,,ATM,2024-03-27
TXN004991,2024-03-13,ACC000410,Payment,6294.92,General Ledger,Matched,None,CAD,BRC009,User_17,Approved,,Online,2024-03-13
TXN004992,2024-01-26,ACC000443,Unknown,10122.1,CRM,Mismatched,Missing,CAD,BRC005,User_42,Approved,Incorrect amount,Wire Transfer,2024-01-26
TXN004993,2024-02-12,ACC000480,Payment,13989.84,ERP,Matched,None,GBP,BRC020,User_5,Approved,Incorrect amount,POS,2024-02-12
TXN004994,2024-01-11,ACC000416,Payment,2437.34,General Ledger,Mismatched,Incorrect Amount,USD,BRC012,User_41,Approved,Confirmed,Online,2024-01-11
TXN004995,2024-01-08,ACC000124,Payment,-3534.91,Bank,Pending,None,CAD,BRC015,User_1,Pending,Urgent,Wire Transfer,2024-01-08
TXN004996,2024-02-09,ACC000247,Transfer,-3150.05,CRM,Adjusted,None,EUR,BRC004,User_22,Rejected,Urgent,Wire Transfer,2024-02-09
TXN004997,2024-01-11,ACC000492,Payment,7997.29,Payroll,Adjusted,Incorrect Amount,NGN,BRC012,User_48,Rejected,Confirmed,Manual Entry,2024-01-11
TXN004998,2024-01-25,ACC000379,Transfer,4051.88,General Ledger,Mismatched,Incorrect Amount,CAD,BRC003,User_7,Rejected,Confirmed,Manual Entry,2024-01-25
TXN004999,2024-02-27,ACC000019,Deposit,14971.21,ERP,Pending,Duplicate,GBP,BRC004,User_33,Pending,,Online,2024-02-27
TXN005000,2024-03-23,ACC000001,Transfer,13626.6,ERP,Adjusted,None,NGN,Unknown,User_1,Approved,Duplicate entry,ATM,2024-03-23
TXN005001,2024-02-03,ACC000393,Deposit,11323.55,ERP,Pending,None,NGN,Unknown,User_44,Pending,,ATM,2024-02-03
TXN005002,2024-03-26,ACC000111,Invoice,10737.15,CRM,Adjusted,Duplicate,CAD,BRC001,User_34,Pending,Incorrect amount,Online,2024-03-26
TXN005003,2024-03-04,ACC000226,Transfer,8725.65,CRM,Adjusted,Duplicate,USD,BRC009,User_11,Approved,Incorrect amount,POS,2024-03-04
TXN005004,2024-01-28,ACC000130,Invoice,-2061.19,Bank,Pending,Incorrect Amount,CAD,BRC019,User_28,Approved,,Wire Transfer,2024-01-28
TXN005005,2024-02-18,ACC000242,Invoice,-269.68,Payroll,Matched,None,NGN,BRC018,User_25,Pending,,Manual Entry,2024-02-18
TXN005006,2024-03-13,ACC000097,Deposit,6877.51,CRM,Pending,Incorrect Amount,EUR,BRC011,User_3,Rejected,Needs review,ATM,2024-03-13
TXN005007,2024-03-29,ACC000123,Withdrawal,5857.25,ERP,Mismatched,Incorrect Amount,CAD,BRC004,User_47,Approved,Urgent,ATM,2024-03-29
TXN005008,,ACC000437,Invoice,14011.83,General Ledger,Pending,Duplicate,USD,BRC019,User_18,Approved,Confirmed,Manual Entry,
TXN005009,2024-03-01,ACC000288,Transfer,3680.43,Bank,Matched,None,GBP,BRC006,User_47,Rejected,Urgent,Online,2024-03-01
TXN005010,2024-01-01,ACC000042,Deposit,8235.54,General Ledger,Mismatched,None,USD,BRC004,User_44,Pending,Incorrect amount,Online,2024-01-01
TXN005011,2024-01-10,ACC000122,Deposit,7129.88,ERP,Mismatched,Duplicate,EUR,BRC016,User_28,Pending,Incorrect amount,ATM,2024-01-10
TXN005012,2024-02-05,ACC000057,Unknown,5133.04,Payroll,Pending,None,NGN,BRC004,User_41,Rejected,Confirmed,Manual Entry,2024-02-05
TXN005013,2024-02-26,ACC000055,Payment,12225.97,Payroll,Mismatched,Missing,EUR,BRC007,User_22,Unknown,Urgent,POS,2024-02-26
TXN005014,2024-03-22,ACC000200,Withdrawal,-2174.68,Bank,Pending,Duplicate,USD,BRC015,User_39,Rejected,Needs review,POS,2024-03-22
TXN005015,2024-01-04,ACC000047,Payment,12819.1,CRM,Pending,Incorrect Amount,CAD,BRC001,User_47,Approved,Confirmed,Wire Transfer,2024-01-04
TXN005016,2024-01-11,ACC000199,Deposit,10365.56,Bank,Pending,None,GBP,BRC017,User_49,Rejected,Needs review,Manual Entry,2024-01-11
TXN005017,2024-03-18,ACC000167,Deposit,-946.03,ERP,,Missing,CAD,BRC017,User_34,Approved,Incorrect amount,POS,2024-03-18
TXN005018,2024-02-28,ACC000250,Deposit,10851.2,General Ledger,Mismatched,Duplicate,CAD,BRC003,User_13,Pending,,Online,2024-02-28
TXN005019,2024-03-31,ACC000382,Withdrawal,10403.0,Payroll,Mismatched,Duplicate,CAD,BRC006,User_42,Pending,Needs review,Wire Transfer,2024-03-31
TXN005020,,ACC000496,Withdrawal,10166.12,Bank,Adjusted,Duplicate,EUR,BRC007,User_8,Approved,,Wire Transfer,
TXN005021,2024-01-15,ACC000138,Transfer,-3739.38,Bank,Mismatched,Missing,GBP,BRC019,User_40,Pending,Needs review,ATM,2024-01-15
TXN005022,2024-02-07,ACC000330,Payment,14447.08,Payroll,Adjusted,None,CAD,BRC012,User_19,Pending,Incorrect amount,Wire Transfer,2024-02-07
TXN005023,2024-03-16,ACC000039,Payment,4224.51,General Ledger,Pending,Duplicate,NGN,BRC014,User_3,Rejected,,ATM,2024-03-16
TXN005024,2024-02-09,ACC000385,Deposit,6284.24,Payroll,Mismatched,Missing,USD,BRC019,User_22,Rejected,Confirmed,Online,2024-02-09
TXN005025,2024-03-04,ACC000275,Deposit,1447.49,ERP,Pending,Duplicate,EUR,BRC010,User_3,Pending,,Wire Transfer,2024-03-04
TXN005026,2024-03-09,ACC000406,Invoice,10458.93,Bank,Adjusted,Incorrect Amount,EUR,BRC004,User_42,Pending,Needs review,Online,2024-03-09
TXN005027,2024-01-23,ACC000160,Payment,-2394.58,CRM,Matched,None,NGN,BRC011,User_28,Rejected,Duplicate entry,POS,2024-01-23
TXN005028,2024-02-22,ACC000084,Transfer,10124.51,General Ledger,Adjusted,Duplicate,USD,BRC015,User_14,Approved,Confirmed,Online,2024-02-22
TXN005029,2024-01-15,ACC000123,Withdrawal,5358.18,ERP,Pending,Incorrect Amount,EUR,BRC002,User_12,Approved,Confirmed,Manual Entry,2024-01-15
TXN005030,2024-02-20,ACC000406,Withdrawal,11990.45,Bank,Mismatched,Incorrect Amount,,BRC007,User_45,Approved,Confirmed,Online,2024-02-20
TXN005031,2024-03-11,ACC000370,Payment,-3961.99,Payroll,Adjusted,None,NGN,BRC012,User_11,Pending,Confirmed,ATM,2024-03-11
TXN005032,2024-01-19,ACC000324,Invoice,-1399.94,CRM,Pending,Incorrect Amount,,BRC006,User_25,Approved,Needs review,ATM,2024-01-19
TXN005033,2024-03-16,ACC000336,Payment,8637.15,General Ledger,Adjusted,Missing,CAD,BRC012,User_39,Rejected,Confirmed,Online,2024-03-16
TXN005034,2024-03-28,ACC000064,Transfer,8202.99,General Ledger,,Duplicate,EUR,BRC016,User_46,Rejected,Confirmed,Manual Entry,2024-03-28
TXN005035,2024-02-20,ACC000410,Transfer,-2378.88,Unknown,Matched,None,GBP,BRC012,User_31,Approved,Urgent,ATM,2024-02-20
TXN005036,2024-01-28,ACC000166,Deposit,-1637.86,Payroll,Pending,Missing,NGN,BRC014,User_44,Approved,,Manual Entry,2024-01-28
TXN005037,2024-02-01,,Withdrawal,12680.88,Unknown,Adjusted,Incorrect Amount,NGN,BRC008,User_13,Rejected,Incorrect amount,Wire Transfer,2024-02-01
TXN005038,2024-01-28,ACC000385,Payment,5922.24,General Ledger,Pending,Duplicate,USD,BRC014,User_11,Approved,Incorrect amount,Manual Entry,2024-01-28
TXN005039,2024-03-14,ACC000112,Payment,3750.68,General Ledger,Pending,Missing,EUR,BRC020,User_23,Approved,Needs review,POS,2024-03-14
TXN005040,2024-03-13,ACC000138,Invoice,12728.38,CRM,Adjusted,Duplicate,GBP,BRC011,User_32,Pending,Urgent,POS,2024-03-13
TXN005041,2024-01-17,ACC000401,Payment,5174.71,Payroll,Matched,None,GBP,BRC003,User_9,Pending,Duplicate entry,Wire Transfer,2024-01-17
TXN005042,2024-02-12,ACC000057,Withdrawal,2986.49,Bank,Adjusted,Duplicate,CAD,BRC019,User_28,Approved,Incorrect amount,POS,2024-02-12
TXN005043,2024-03-12,ACC000141,Deposit,6718.19,CRM,Adjusted,Duplicate,USD,BRC008,User_48,Pending,,Online,2024-03-12
TXN005044,2024-01-01,ACC000142,Payment,5326.06,Bank,Adjusted,Duplicate,EUR,BRC015,User_45,Approved,Duplicate entry,Manual Entry,2024-01-01
TXN005045,2024-03-04,ACC000313,Transfer,10200.5,Payroll,Pending,Missing,USD,BRC008,User_7,Pending,Confirmed,Online,2024-03-04
TXN005046,2024-03-07,ACC000183,Transfer,-1467.43,Payroll,Matched,None,USD,BRC001,User_23,Rejected,Needs review,Wire Transfer,2024-03-07
TXN005047,2024-01-01,ACC000500,Invoice,5459.4,ERP,Matched,None,EUR,BRC005,User_42,Pending,,ATM,2024-01-01
TXN005048,2024-02-29,ACC000262,Invoice,11208.88,CRM,Adjusted,Incorrect Amount,CAD,BRC007,User_11,Rejected,Duplicate entry,Manual Entry,2024-02-29
TXN005049,2024-02-04,ACC000483,Withdrawal,7471.42,General Ledger,Adjusted,Duplicate,GBP,BRC020,User_34,Approved,Confirmed,Wire Transfer,2024-02-04
TXN005050,2024-03-16,ACC000151,Withdrawal,-1302.66,CRM,Matched,None,NGN,BRC006,User_14,Rejected,Incorrect amount,POS,2024-03-16
TXN005051,2024-03-29,ACC000445,Withdrawal,10779.44,Payroll,Matched,None,USD,BRC005,User_42,Rejected,,ATM,2024-03-29
TXN005052,2024-01-04,ACC000194,Invoice,11943.33,Payroll,Mismatched,Incorrect Amount,NGN,BRC019,User_41,Rejected,Needs review,Manual Entry,2024-01-04
TXN005053,2024-03-18,ACC000200,Transfer,1672.41,General Ledger,Mismatched,None,GBP,BRC010,User_27,Rejected,Incorrect amount,Wire Transfer,2024-03-18
TXN005054,2024-01-10,ACC000088,Withdrawal,8468.42,General Ledger,Adjusted,Duplicate,,BRC020,User_37,Pending,Duplicate entry,POS,2024-01-10
TXN005055,2024-03-03,ACC000326,Withdrawal,12844.41,Bank,Matched,None,EUR,BRC013,User_12,Rejected,Duplicate entry,Manual Entry,2024-03-03
TXN005056,2024-01-16,ACC000291,Invoice,2402.86,Bank,Adjusted,None,GBP,BRC001,User_35,Pending,Urgent,ATM,2024-01-16
TXN005057,2024-01-07,ACC000267,Withdrawal,-4113.44,General Ledger,Adjusted,None,USD,BRC002,User_14,Approved,Confirmed,ATM,2024-01-07
TXN005058,2024-01-11,ACC000403,Transfer,-1707.48,Bank,Pending,Duplicate,GBP,BRC007,User_27,Approved,,Manual Entry,2024-01-11
TXN005059,2024-03-05,ACC000301,Deposit,-1237.76,Bank,Pending,Duplicate,,BRC014,User_27,Pending,Confirmed,Online,2024-03-05
TXN005060,2024-01-05,ACC000084,Deposit,12178.28,General Ledger,Mismatched,None,,BRC003,User_33,Pending,,Wire Transfer,2024-01-05
TXN005061,2024-03-20,ACC000226,Deposit,-3911.19,CRM,Pending,Incorrect Amount,,BRC019,User_15,Pending,Incorrect amount,Online,2024-03-20
TXN005062,2024-02-04,ACC000135,Invoice,-2396.34,Bank,Adjusted,Missing,USD,BRC012,User_30,Pending,Duplicate entry,ATM,2024-02-04
TXN005063,2024-01-28,,Deposit,14028.58,Payroll,Matched,None,EUR,BRC019,User_46,Approved,,Wire Transfer,2024-01-28
TXN005064,2024-03-19,ACC000341,Withdrawal,8798.73,Payroll,Adjusted,Missing,GBP,Unknown,User_40,Rejected,Urgent,Wire Transfer,2024-03-19
TXN005065,2024-01-12,ACC000103,Deposit,6935.55,CRM,Adjusted,Missing,USD,BRC006,User_45,Pending,,Manual Entry,2024-01-12
TXN005066,2024-02-19,ACC000349,Transfer,5368.87,ERP,Matched,None,CAD,BRC010,User_38,Pending,Needs review,Wire Transfer,2024-02-19
TXN005067,2024-02-06,ACC000154,Withdrawal,-474.97,General Ledger,Matched,None,,Unknown,User_50,Rejected,,Wire Transfer,2024-02-06
TXN005068,2024-02-03,ACC000319,Invoice,12639.02,Payroll,Matched,None,CAD,BRC012,User_34,Pending,Duplicate entry,POS,2024-02-03
TXN005069,2024-01-17,ACC000213,Withdrawal,8770.7,Payroll,Pending,Duplicate,USD,BRC002,User_6,Rejected,Urgent,Wire Transfer,2024-01-17
TXN005070,2024-01-12,ACC000278,Payment,804.97,Payroll,Matched,None,USD,Unknown,User_40,Rejected,,Manual Entry,2024-01-12
TXN005071,2024-02-06,ACC000100,Unknown,6883.13,Bank,Pending,Missing,GBP,BRC008,User_41,Rejected,,ATM,2024-02-06
TXN005072,2024-02-02,ACC000333,Transfer,-4497.13,Payroll,Matched,None,GBP,BRC019,User_8,Approved,Incorrect amount,Wire Transfer,
TXN005073,2024-02-18,ACC000089,Transfer,-752.09,ERP,Pending,None,,BRC009,User_41,Approved,Incorrect amount,POS,2024-02-18
